410,5,21,0,0,4
410,6,19,0,0,5
410,7,19,0,0,6
410,8,17,0,0,7
410,9,16,0,0,8
410,10,15,0,0,9
410,11,14,0,0,10
410,12,13,0,0,11
411,1,12,0,1,12
411,2,10,0,0,1
411,3,12,0,0,2
411,4,10,0,0,3
411,5,10,0,0,4
411,6,8,0,0,5
411,7,8,0,0,6
411,8,7,0,0,7
411,9,5,0,0,8
411,10,5,0,0,9
411,11,3,0,0,10
411,12,3,0,0,11
412,1,1,0,1,12
412,1,31,0,0,1
412,2,29,0,0,2
412,3,29,0,0,3
412,4,28,0,0,4
412,5,28,0,0,5
412,6,26,0,0,6
412,7,26,1,0,6
412,8,24,0,0,7
412,9,23,0,0,8
412,10,23,0,0,9
412,11,21,0,0,10
412,12,21,0,0,11
413,1,19,0,1,12
413,2,18,0,0,1
413,3,19,0,0,2
413,4,17,0,0,3
413,5,17,0,0,4
413,6,15,0,0,5
413,7,15,0,0,6
413,8,13,0,0,7
413,9,12,0,0,8
413,10,12,0,0,9
413,11,11,0,0,10
413,12,10,0,0,11
414,1,9,0,1,12
414,2,7,0,0,1
414,3,9,0,0,2
414,4,7,0,0,3
414,5,6,0,0,4
414,6,5,0,0,5
414,7,4,0,0,6
414,8,3,0,0,7
414,9,1,0,0,8
414,10,1,0,0,9
414,10,31,0,0,10
414,11,29,0,0,11
414,12,29,0,0,12
415,1,28,0,0,1
415,2,26,0,0,2
415,3,28,0,0,3
415,4,26,0,0,4
415,5,25,0,0,5
415,6,24,1,0,5
415,7,23,0,0,6
415,8,21,0,0,7
415,9,20,0,0,8
415,10,20,0,0,9
415,11,18,0,0,10
415,12,18,0,0,11
416,1,17,0,1,12
416,2,16,0,0,1
416,3,16,0,0,2
416,4,15,0,0,3
416,5,14,0,0,4
416,6,12,0,0,5
416,7,12,0,0,6
416,8,10,0,0,7
416,9,8,0,0,8
416,10,8,0,0,9
416,11,6,0,0,10
416,12,6,0,0,11
417,1,5,0,1,12
417,2,4,0,0,1
417,3,6,0,0,2
417,4,4,0,0,3
417,5,4,0,0,4
417,6,2,0,0,5
417,7,1,0,0,6
417,7,31,0,0,7
417,8,29,0,0,8
417,9,27,0,0,9
417,10,27,0,0,10
417,11,25,0,0,11
417,12,25,0,0,12
418,1,24,0,0,1
418,2,23,0,0,2
418,3,24,0,0,3
418,4,23,1,0,3
418,5,22,0,0,4
418,6,21,0,0,5
418,7,20,0,0,6
418,8,19,0,0,7
418,9,17,0,0,8
418,10,16,0,0,9
418,11,15,0,0,10
418,12,14,0,0,11
419,1,13,0,1,12
419,2,12,0,0,1
419,3,13,0,0,2
419,4,12,0,0,3
419,5,12,0,0,4
419,6,10,0,0,5
419,7,10,0,0,6
419,8,8,0,0,7
419,9,7,0,0,8
419,10,6,0,0,9
419,11,4,0,0,10
419,12,4,0,0,11
420,1,2,0,1,12
420,2,1,0,0,1
420,3,1,0,0,2
420,3,31,0,0,3
420,4,30,0,0,4
420,5,29,0,0,5
420,6,28,0,0,6
420,7,28,0,0,7
420,8,26,0,0,8
420,9,25,0,0,9
420,10,24,0,0,10
420,11,23,0,0,11
420,12,22,0,0,12
421,1,21,0,0,1
421,2,19,1,0,1
421,3,20,0,0,2
421,4,19,0,0,3
421,5,18,0,0,4
421,6,17,0,0,5
421,7,17,0,0,6
421,8,15,0,0,7
421,9,14,0,0,8
421,10,14,0,0,9
421,11,12,0,0,10
421,12,12,0,0,11
422,1,10,0,1,12
422,2,9,0,0,1
422,3,10,0,0,2
422,4,8,0,0,3
422,5,8,0,0,4
422,6,6,0,0,5
422,7,6,0,0,6
422,8,4,0,0,7
422,9,3,0,0,8
422,10,3,0,0,9
422,11,1,0,0,10
422,12,1,0,0,11
422,12,31,0,0,12
423,1,29,0,0,1
423,2,28,0,0,2
423,3,29,0,0,3
423,4,27,0,0,4
423,5,27,0,0,5
423,6,25,1,0,5
423,7,24,0,0,6
423,8,23,0,0,7
423,9,22,0,0,8
423,10,21,0,0,9
423,11,20,0,0,10
423,12,20,0,0,11
424,1,19,0,1,12
424,2,17,0,0,1
424,3,18,0,0,2
424,4,16,0,0,3
424,5,15,0,0,4
424,6,14,0,0,5
424,7,13,0,0,6
424,8,11,0,0,7
424,9,10,0,0,8
424,10,9,0,0,9
424,11,8,0,0,10
424,12,8,0,0,11
425,1,7,0,1,12
425,2,6,0,0,1
425,3,7,0,0,2
425,4,6,0,0,3
425,5,5,0,0,4
425,6,3,0,0,5
425,7,3,0,0,6
425,8,1,0,0,7
425,8,30,0,0,8
425,9,29,0,0,9
425,10,28,0,0,10
425,11,27,0,0,11
425,12,27,0,0,12
426,1,26,0,0,1
426,2,24,0,0,2
426,3,26,0,0,3
426,4,25,0,0,4
426,5,24,1,0,4
426,6,22,0,0,5
426,7,22,0,0,6
426,8,20,0,0,7
426,9,18,0,0,8
426,10,18,0,0,9
426,11,16,0,0,10
426,12,16,0,0,11
427,1,15,0,1,12
427,2,13,0,0,1
427,3,15,0,0,2
427,4,14,0,0,3
427,5,13,0,0,4
427,6,12,0,0,5
427,7,11,0,0,6
427,8,10,0,0,7
427,9,8,0,0,8
427,10,7,0,0,9
427,11,6,0,0,10
427,12,5,0,0,11
428,1,4,0,1,12
428,2,2,0,0,1
428,3,3,0,0,2
428,4,2,0,0,3
428,5,1,0,0,4
428,5,31,0,0,5
428,6,30,0,0,6
428,7,29,0,0,7
428,8,28,0,0,8
428,9,26,0,0,9
428,10,25,0,0,10
428,11,24,0,0,11
428,12,23,0,0,12
429,1,22,0,0,1
429,2,20,0,0,2
429,3,22,1,0,2
429,4,20,0,0,3
429,5,20,0,0,4
429,6,19,0,0,5
429,7,18,0,0,6
429,8,17,0,0,7
429,9,16,0,0,8
429,10,15,0,0,9
429,11,14,0,0,10
429,12,13,0,0,11
430,1,11,0,1,12
430,2,10,0,0,1
430,3,11,0,0,2
430,4,10,0,0,3
430,5,9,0,0,4
430,6,8,0,0,5
430,7,7,0,0,6
430,8,6,0,0,7
430,9,5,0,0,8
430,10,4,0,0,9
430,11,3,0,0,10
430,12,3,0,0,11
431,1,1,0,1,12
431,1,31,0,0,1
431,3,1,0,0,2
431,3,30,0,0,3
431,4,29,0,0,4
431,5,28,0,0,5
431,6,27,0,0,6
431,7,26,0,0,7
431,8,25,1,0,7
431,9,23,0,0,8
431,10,23,0,0,9
431,11,22,0,0,10
431,12,22,0,0,11
432,1,20,0,1,12
432,2,19,0,0,1
432,3,19,0,0,2
432,4,17,0,0,3
432,5,17,0,0,4
432,6,15,0,0,5
432,7,14,0,0,6
432,8,13,0,0,7
432,9,11,0,0,8
432,10,11,0,0,9
432,11,10,0,0,10
432,12,10,0,0,11
433,1,9,0,1,12
433,2,7,0,0,1
433,3,9,0,0,2
433,4,7,0,0,3
433,5,6,0,0,4
433,6,5,0,0,5
433,7,4,0,0,6
433,8,2,0,0,7
433,9,1,0,0,8
433,9,30,0,0,9
433,10,30,0,0,10
433,11,29,0,0,11
433,12,29,0,0,12
434,1,27,0,0,1
434,2,26,0,0,2
434,3,28,0,0,3
434,4,26,0,0,4
434,5,25,0,0,5
434,6,24,1,0,5
434,7,23,0,0,6
434,8,21,0,0,7
434,9,20,0,0,8
434,10,19,0,0,9
434,11,18,0,0,10
434,12,18,0,0,11
435,1,16,0,1,12
435,2,15,0,0,1
435,3,17,0,0,2
435,4,15,0,0,3
435,5,15,0,0,4
435,6,13,0,0,5
435,7,13,0,0,6
435,8,11,0,0,7
435,9,9,0,0,8
435,10,9,0,0,9
435,11,7,0,0,10
435,12,7,0,0,11
436,1,5,0,1,12
436,2,4,0,0,1
436,3,5,0,0,2
436,4,4,0,0,3
436,5,3,0,0,4
436,6,2,0,0,5
436,7,1,0,0,6
436,7,31,0,0,7
436,8,29,0,0,8
436,9,27,0,0,9
436,10,27,0,0,10
436,11,25,0,0,11
436,12,25,0,0,12
437,1,23,0,0,1
437,2,22,0,0,2
437,3,24,0,0,3
437,4,22,1,0,3
437,5,22,0,0,4
437,6,20,0,0,5
437,7,20,0,0,6
437,8,19,0,0,7
437,9,17,0,0,8
437,10,16,0,0,9
437,11,15,0,0,10
437,12,14,0,0,11
438,1,13,0,1,12
438,2,11,0,0,1
438,3,13,0,0,2
438,4,11,0,0,3
438,5,11,0,0,4
438,6,10,0,0,5
438,7,9,0,0,6
438,8,8,0,0,7
438,9,6,0,0,8
438,10,6,0,0,9
438,11,4,0,0,10
438,12,4,0,0,11
439,1,2,0,1,12
439,2,1,0,0,1
439,3,2,0,0,2
439,4,1,0,0,3
439,4,30,0,0,4
439,5,30,0,0,5
439,6,28,0,0,6
439,7,28,0,0,7
439,8,27,0,0,8
439,9,25,0,0,9
439,10,25,0,0,10
439,11,24,0,0,11
439,12,23,0,0,12
440,1,22,0,0,1
440,2,20,1,0,1
440,3,20,0,0,2
440,4,19,0,0,3
440,5,18,0,0,4
440,6,16,0,0,5
440,7,16,0,0,6
440,8,15,0,0,7
440,9,13,0,0,8
440,10,13,0,0,9
440,11,12,0,0,10
440,12,11,0,0,11
441,1,10,0,1,12
441,2,9,0,0,1
441,3,10,0,0,2
441,4,8,0,0,3
441,5,8,0,0,4
441,6,6,0,0,5
441,7,5,0,0,6
441,8,4,0,0,7
441,9,2,0,0,8
441,10,2,0,0,9
441,11,1,0,0,10
441,12,1,0,0,11
441,12,30,0,0,12
442,1,29,0,0,1
442,2,28,0,0,2
442,3,29,0,0,3
442,4,27,0,0,4
442,5,27,0,0,5
442,6,25,1,0,5
442,7,24,0,0,6
442,8,23,0,0,7
442,9,21,0,0,8
442,10,21,0,0,9
442,11,20,0,0,10
442,12,19,0,0,11
443,1,18,0,1,12
443,2,17,0,0,1
443,3,18,0,0,2
443,4,17,0,0,3
443,5,16,0,0,4
443,6,15,0,0,5
443,7,14,0,0,6
443,8,12,0,0,7
443,9,11,0,0,8
443,10,10,0,0,9
443,11,9,0,0,10
443,12,8,0,0,11
444,1,7,0,1,12
444,2,6,0,0,1
444,3,7,0,0,2
444,4,5,0,0,3
444,5,5,0,0,4
444,6,3,0,0,5
444,7,3,0,0,6
444,8,1,0,0,7
444,8,30,0,0,8
444,9,29,0,0,9
444,10,28,0,0,10
444,11,27,0,0,11
444,12,26,0,0,12
445,1,25,0,0,1
445,2,24,0,0,2
445,3,25,0,0,3
445,4,24,0,0,4
445,5,24,1,0,4
445,6,22,0,0,5
445,7,22,0,0,6
445,8,20,0,0,7
445,9,18,0,0,8
445,10,18,0,0,9
445,11,16,0,0,10
445,12,16,0,0,11
446,1,14,0,1,12
446,2,13,0,0,1
446,3,14,0,0,2
446,4,13,0,0,3
446,5,13,0,0,4
446,6,11,0,0,5
446,7,11,0,0,6
446,8,9,0,0,7
446,9,8,0,0,8
446,10,7,0,0,9
446,11,6,0,0,10
446,12,5,0,0,11
447,1,4,0,1,12
447,2,2,0,0,1
447,3,4,0,0,2
447,4,2,0,0,3
447,5,2,0,0,4
447,5,31,0,0,5
447,6,30,0,0,6
447,7,30,0,0,7
447,8,28,0,0,8
447,9,27,0,0,9
447,10,26,0,0,10
447,11,25,0,0,11
447,12,24,0,0,12
448,1,23,0,0,1
448,2,21,0,0,2
448,3,22,1,0,2
448,4,20,0,0,3
448,5,20,0,0,4
448,6,18,0,0,5
448,7,18,0,0,6
448,8,16,0,0,7
448,9,15,0,0,8
448,10,15,0,0,9
448,11,13,0,0,10
448,12,13,0,0,11
449,1,11,0,1,12
449,2,10,0,0,1
449,3,11,0,0,2
449,4,10,0,0,3
449,5,9,0,0,4
449,6,7,0,0,5
449,7,7,0,0,6
449,8,5,0,0,7
449,9,4,0,0,8
449,10,4,0,0,9
449,11,3,0,0,10
449,12,2,0,0,11
450,1,1,0,1,12
450,1,31,0,0,1
450,3,1,0,0,2
450,3,30,0,0,3
450,4,29,0,0,4
450,5,28,0,0,5
450,6,26,0,0,6
450,7,26,1,0,6
450,8,24,0,0,7
450,9,23,0,0,8
450,10,23,0,0,9
450,11,21,0,0,10
450,12,21,0,0,11
451,1,20,0,1,12
451,2,18,0,0,1
451,3,20,0,0,2
451,4,18,0,0,3
451,5,18,0,0,4
451,6,16,0,0,5
451,7,15,0,0,6
451,8,14,0,0,7
451,9,12,0,0,8
451,10,12,0,0,9
451,11,10,0,0,10
451,12,10,0,0,11
452,1,9,0,1,12
452,2,8,0,0,1
452,3,8,0,0,2
452,4,7,0,0,3
452,5,6,0,0,4
452,6,5,0,0,5
452,7,4,0,0,6
452,8,2,0,0,7
452,9,1,0,0,8
452,9,30,0,0,9
452,10,30,0,0,10
452,11,28,0,0,11
452,12,28,0,0,12
453,1,27,0,0,1
453,2,25,0,0,2
453,3,27,0,0,3
453,4,26,0,0,4
453,5,25,0,0,5
453,6,24,1,0,5
453,7,23,0,0,6
453,8,21,0,0,7
453,9,20,0,0,8
453,10,19,0,0,9
453,11,18,0,0,10
453,12,17,0,0,11
454,1,16,0,1,12
454,2,14,0,0,1
454,3,16,0,0,2
454,4,15,0,0,3
454,5,14,0,0,4
454,6,13,0,0,5
454,7,13,0,0,6
454,8,11,0,0,7
454,9,9,0,0,8
454,10,9,0,0,9
454,11,7,0,0,10
454,12,7,0,0,11
455,1,5,0,1,12
455,2,4,0,0,1
455,3,5,0,0,2
455,4,4,0,0,3
455,5,4,0,0,4
455,6,2,0,0,5
455,7,2,0,0,6
455,7,31,0,0,7
455,8,30,0,0,8
455,9,28,0,0,9
455,10,28,0,0,10
455,11,26,0,0,11
455,12,26,0,0,12
456,1,24,0,0,1
456,2,23,0,0,2
456,3,23,0,0,3
456,4,22,1,0,3
456,5,21,0,0,4
456,6,20,0,0,5
456,7,19,0,0,6
456,8,18,0,0,7
456,9,17,0,0,8
456,10,16,0,0,9
456,11,15,0,0,10
456,12,14,0,0,11
457,1,13,0,1,12
457,2,11,0,0,1
457,3,13,0,0,2
457,4,11,0,0,3
457,5,10,0,0,4
457,6,9,0,0,5
457,7,9,0,0,6
457,8,7,0,0,7
457,9,6,0,0,8
457,10,6,0,0,9
457,11,4,0,0,10
457,12,4,0,0,11
458,1,2,0,1,12
458,2,1,0,0,1
458,3,2,0,0,2
458,4,1,0,0,3
458,4,30,0,0,4
458,5,29,0,0,5
458,6,28,0,0,6
458,7,27,0,0,7
458,8,26,0,0,8
458,9,25,0,0,9
458,10,24,0,0,10
458,11,23,0,0,11
458,12,23,0,0,12
459,1,21,0,0,1
459,2,20,1,0,1
459,3,21,0,0,2
459,4,20,0,0,3
459,5,19,0,0,4
459,6,17,0,0,5
459,7,17,0,0,6
459,8,15,0,0,7
459,9,14,0,0,8
459,10,13,0,0,9
459,11,12,0,0,10
459,12,12,0,0,11
460,1,11,0,1,12
460,2,9,0,0,1
460,3,10,0,0,2
460,4,8,0,0,3
460,5,8,0,0,4
460,6,6,0,0,5
460,7,5,0,0,6
460,8,4,0,0,7
460,9,2,0,0,8
460,10,1,0,0,9
460,10,31,0,0,10
460,11,30,0,0,11
460,12,30,0,0,12
461,1,28,0,0,1
461,2,27,0,0,2
461,3,29,0,0,3
461,4,27,0,0,4
461,5,27,0,0,5
461,6,25,0,0,6
461,7,24,1,0,6
461,8,23,0,0,7
461,9,21,0,0,8
461,10,20,0,0,9
461,11,19,0,0,10
461,12,19,0,0,11
462,1,17,0,1,12
462,2,16,0,0,1
462,3,18,0,0,2
462,4,17,0,0,3
462,5,16,0,0,4
462,6,15,0,0,5
462,7,14,0,0,6
462,8,12,0,0,7
462,9,11,0,0,8
462,10,10,0,0,9
462,11,8,0,0,10
462,12,8,0,0,11
463,1,7,0,1,12
463,2,5,0,0,1
463,3,7,0,0,2
463,4,6,0,0,3
463,5,5,0,0,4
463,6,4,0,0,5
463,7,3,0,0,6
463,8,2,0,0,7
463,8,31,0,0,8
463,9,30,0,0,9
463,10,29,0,0,10
463,11,28,0,0,11
463,12,27,0,0,12
464,1,26,0,0,1
464,2,24,0,0,2
464,3,25,0,0,3
464,4,23,0,0,4
464,5,23,1,0,4
464,6,22,0,0,5
464,7,21,0,0,6
464,8,20,0,0,7
464,9,18,0,0,8
464,10,18,0,0,9
464,11,16,0,0,10
464,12,16,0,0,11
465,1,14,0,1,12
465,2,13,0,0,1
465,3,14,0,0,2
465,4,13,0,0,3
465,5,12,0,0,4
465,6,11,0,0,5
465,7,10,0,0,6
465,8,9,0,0,7
465,9,8,0,0,8
465,10,7,0,0,9
465,11,6,0,0,10
465,12,5,0,0,11
466,1,4,0,1,12
466,2,2,0,0,1
466,3,4,0,0,2
466,4,2,0,0,3
466,5,1,0,0,4
466,5,31,0,0,5
466,6,29,0,0,6
466,7,29,0,0,7
466,8,28,0,0,8
466,9,26,0,0,9
466,10,26,0,0,10
466,11,25,0,0,11
466,12,24,0,0,12
467,1,23,0,0,1
467,2,21,0,0,2
467,3,23,1,0,2
467,4,21,0,0,3
467,5,20,0,0,4
467,6,19,0,0,5
467,7,18,0,0,6
467,8,17,0,0,7
467,9,15,0,0,8
467,10,15,0,0,9
467,11,14,0,0,10
467,12,14,0,0,11
468,1,12,0,1,12
468,2,11,0,0,1
468,3,11,0,0,2
468,4,10,0,0,3
468,5,9,0,0,4
468,6,7,0,0,5
468,7,7,0,0,6
468,8,5,0,0,7
468,9,3,0,0,8
468,10,3,0,0,9
468,11,2,0,0,10
468,12,2,0,0,11
468,12,31,0,0,12
469,1,30,0,0,1
469,3,1,0,0,2
469,3,30,0,0,3
469,4,29,0,0,4
469,5,28,0,0,5
469,6,26,0,0,6
469,7,26,0,0,7
469,8,24,1,0,7
469,9,22,0,0,8
469,10,22,0,0,9
469,11,21,0,0,10
469,12,20,0,0,11
470,1,19,0,1,12
470,2,18,0,0,1
470,3,20,0,0,2
470,4,18,0,0,3
470,5,18,0,0,4
470,6,16,0,0,5
470,7,15,0,0,6
470,8,14,0,0,7
470,9,12,0,0,8
470,10,11,0,0,9
470,11,10,0,0,10
470,12,10,0,0,11
471,1,8,0,1,12
471,2,7,0,0,1
471,3,9,0,0,2
471,4,7,0,0,3
471,5,7,0,0,4
471,6,6,0,0,5
471,7,5,0,0,6
471,8,3,0,0,7
471,9,2,0,0,8
471,10,1,0,0,9
471,10,30,0,0,10
471,11,29,0,0,11
471,12,28,0,0,12
472,1,27,0,0,1
472,2,26,0,0,2
472,3,26,0,0,3
472,4,25,0,0,4
472,5,25,0,0,5
472,6,23,1,0,5
472,7,23,0,0,6
472,8,21,0,0,7
472,9,20,0,0,8
472,10,19,0,0,9
472,11,18,0,0,10
472,12,17,0,0,11
473,1,15,0,1,12
473,2,14,0,0,1
473,3,16,0,0,2
473,4,14,0,0,3
473,5,14,0,0,4
473,6,12,0,0,5
473,7,12,0,0,6
473,8,11,0,0,7
473,9,9,0,0,8
473,10,9,0,0,9
473,11,7,0,0,10
473,12,7,0,0,11
474,1,5,0,1,12
474,2,4,0,0,1
474,3,5,0,0,2
474,4,3,0,0,3
474,5,3,0,0,4
474,6,1,0,0,5
474,7,1,0,0,6
474,7,31,0,0,7
474,8,29,0,0,8
474,9,28,0,0,9
474,10,28,0,0,10
474,11,26,0,0,11
474,12,26,0,0,12
475,1,24,0,0,1
475,2,23,0,0,2
475,3,24,0,0,3
475,4,22,1,0,3
475,5,22,0,0,4
475,6,20,0,0,5
475,7,20,0,0,6
475,8,18,0,0,7
475,9,17,0,0,8
475,10,17,0,0,9
475,11,16,0,0,10
475,12,15,0,0,11
476,1,14,0,1,12
476,2,12,0,0,1
476,3,13,0,0,2
476,4,11,0,0,3
476,5,10,0,0,4
476,6,9,0,0,5
476,7,8,0,0,6
476,8,7,0,0,7
476,9,5,0,0,8
476,10,5,0,0,9
476,11,4,0,0,10
476,12,3,0,0,11
477,1,2,0,1,12
477,2,1,0,0,1
477,3,2,0,0,2
477,4,1,0,0,3
477,4,30,0,0,4
477,5,29,0,0,5
477,6,28,0,0,6
477,7,27,0,0,7
477,8,25,0,0,8
477,9,24,0,0,9
477,10,24,0,0,10
477,11,22,0,0,11
477,12,22,0,0,12
478,1,21,0,0,1
478,2,20,0,0,2
478,3,21,1,0,2
478,4,20,0,0,3
478,5,19,0,0,4
478,6,17,0,0,5
478,7,17,0,0,6
478,8,15,0,0,7
478,9,13,0,0,8
478,10,13,0,0,9
478,11,11,0,0,10
478,12,11,0,0,11
479,1,10,0,1,12
479,2,9,0,0,1
479,3,11,0,0,2
479,4,9,0,0,3
479,5,9,0,0,4
479,6,7,0,0,5
479,7,6,0,0,6
479,8,5,0,0,7
479,9,3,0,0,8
479,10,2,0,0,9
479,11,1,0,0,10
479,11,30,0,0,11
479,12,30,0,0,12
480,1,29,0,0,1
480,2,28,0,0,2
480,3,28,0,0,3
480,4,27,0,0,4
480,5,26,0,0,5
480,6,25,0,0,6
480,7,24,1,0,6
480,8,23,0,0,7
480,9,21,0,0,8
480,10,20,0,0,9
480,11,19,0,0,10
480,12,18,0,0,11
481,1,17,0,1,12
481,2,16,0,0,1
481,3,17,0,0,2
481,4,16,0,0,3
481,5,16,0,0,4
481,6,14,0,0,5
481,7,14,0,0,6
481,8,12,0,0,7
481,9,11,0,0,8
481,10,10,0,0,9
481,11,8,0,0,10
481,12,8,0,0,11
482,1,6,0,1,12
482,2,5,0,0,1
482,3,6,0,0,2
482,4,5,0,0,3
482,5,5,0,0,4
482,6,3,0,0,5
482,7,3,0,0,6
482,8,1,0,0,7
482,8,31,0,0,8
482,9,30,0,0,9
482,10,29,0,0,10
482,11,28,0,0,11
482,12,27,0,0,12
483,1,25,0,0,1
483,2,24,0,0,2
483,3,25,0,0,3
483,4,24,0,0,4
483,5,23,1,0,4
483,6,22,0,0,5
483,7,22,0,0,6
483,8,20,0,0,7
483,9,19,0,0,8
483,10,19,0,0,9
483,11,17,0,0,10
483,12,17,0,0,11
484,1,15,0,1,12
484,2,14,0,0,1
484,3,14,0,0,2
484,4,12,0,0,3
484,5,12,0,0,4
484,6,10,0,0,5
484,7,10,0,0,6
484,8,8,0,0,7
484,9,7,0,0,8
484,10,7,0,0,9
484,11,5,0,0,10
484,12,5,0,0,11
485,1,4,0,1,12
485,2,2,0,0,1
485,3,4,0,0,2
485,4,2,0,0,3
485,5,1,0,0,4
485,5,31,0,0,5
485,6,29,0,0,6
485,7,28,0,0,7
485,8,27,0,0,8
485,9,26,0,0,9
485,10,25,0,0,10
485,11,24,0,0,11
485,12,24,0,0,12
486,1,23,0,0,1
486,2,21,0,0,2
486,3,23,0,0,3
486,4,21,1,0,3
486,5,20,0,0,4
486,6,19,0,0,5
486,7,18,0,0,6
486,8,16,0,0,7
486,9,15,0,0,8
486,10,14,0,0,9
486,11,13,0,0,10
486,12,13,0,0,11
487,1,12,0,1,12
487,2,11,0,0,1
487,3,12,0,0,2
487,4,11,0,0,3
487,5,10,0,0,4
487,6,8,0,0,5
487,7,8,0,0,6
487,8,6,0,0,7
487,9,4,0,0,8
487,10,4,0,0,9
487,11,2,0,0,10
487,12,2,0,0,11
488,1,1,0,1,12
488,1,31,0,0,1
488,2,29,0,0,2
488,3,30,0,0,3
488,4,29,0,0,4
488,5,28,0,0,5
488,6,26,0,0,6
488,7,26,0,0,7
488,8,24,1,0,7
488,9,22,0,0,8
488,10,22,0,0,9
488,11,20,0,0,10
488,12,20,0,0,11
489,1,19,0,1,12
489,2,17,0,0,1
489,3,19,0,0,2
489,4,18,0,0,3
489,5,17,0,0,4
489,6,16,0,0,5
489,7,15,0,0,6
489,8,14,0,0,7
489,9,12,0,0,8
489,10,11,0,0,9
489,11,10,0,0,10
489,12,9,0,0,11
490,1,8,0,1,12
490,2,6,0,0,1
490,3,8,0,0,2
490,4,7,0,0,3
490,5,6,0,0,4
490,6,5,0,0,5
490,7,5,0,0,6
490,8,3,0,0,7
490,9,2,0,0,8
490,10,1,0,0,9
490,10,30,0,0,10
490,11,29,0,0,11
490,12,28,0,0,12
491,1,27,0,0,1
491,2,25,0,0,2
491,3,27,0,0,3
491,4,25,0,0,4
491,5,25,0,0,5
491,6,24,1,0,5
491,7,23,0,0,6
491,8,22,0,0,7
491,9,21,0,0,8
491,10,20,0,0,9
491,11,19,0,0,10
491,12,18,0,0,11
492,1,16,0,1,12
492,2,15,0,0,1
492,3,15,0,0,2
492,4,14,0,0,3
492,5,13,0,0,4
492,6,12,0,0,5
492,7,11,0,0,6
492,8,10,0,0,7
492,9,9,0,0,8
492,10,8,0,0,9
492,11,7,0,0,10
492,12,7,0,0,11
493,1,5,0,1,12
493,2,4,0,0,1
493,3,5,0,0,2
493,4,3,0,0,3
493,5,3,0,0,4
493,6,1,0,0,5
493,6,30,0,0,6
493,7,30,0,0,7
493,8,29,0,0,8
493,9,27,0,0,9
493,10,27,0,0,10
493,11,26,0,0,11
493,12,26,0,0,12
494,1,24,0,0,1
494,2,23,0,0,2
494,3,24,0,0,3
494,4,22,1,0,3
